"","name","longitude","latitude","issues","prov","key","scientificName","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","individualCount","continent","vernacularName","dataGeneralizations","locality","samplingProtocol","higherClassification","occurrenceRemarks","informationWithheld","county","municipality","identificationVerificationStatus","language","type","taxonConceptID","behavior","endDayOfYear","startDayOfYear","datasetID","accessRights","sex","lifeStage","identificationRemarks","dynamicProperties","associatedReferences","locationID","fieldNotes","footprintWKT","habitat","elevation","coordinatePrecision","eventID","originalNameUsage","nameAccordingTo","elevationAccuracy","projectId","nomenclaturalCode","georeferenceRemarks","eventRemarks","parentEventID","institutionID","ownerInstitutionCode"
"2330","Aeshna cyanea",10.224323,54.402145,"cdround,gass84","gbif","2328330712","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:43.761+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,26,2019-07-26,NA,"2020-09-02T07:22:43.761+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330712",NA,NA,NA,"1441207636","-1284495155",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Laboe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2331","Aeshna cyanea",10.451023,51.91853,"cdround,gass84","gbif","2328330713","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:27.401+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,27,2019-07-27,NA,"2020-09-02T07:22:27.401+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330713",NA,NA,NA,"1039187256","-701934471",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Gewerbegebiet Gutenberg/Goslar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2332","Aeshna cyanea",8.97893,50.547588,"cdround,gass84","gbif","2328330735","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:38.223+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,31,2019-07-31,NA,"2020-09-02T07:22:38.223+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330735",NA,NA,NA,"671660114","-513032729",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Garten Schutzbacher Weg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2333","Aeshna cyanea",8.561525,50.00069,"cdround,gass84","gbif","2328330741","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:22.386+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,31,2019-07-31,NA,"2020-09-02T07:22:22.386+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330741",NA,NA,NA,"-388288661","657193321",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Nasses Tal (Schlichter-Wald) bei Walldorf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2334","Aeshna cyanea",10.237299,52.734501,"cdround,gass84","gbif","2328330745","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:51.054+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,7,30,2019-07-30,NA,"2020-09-02T07:22:51.054+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330745",NA,NA,NA,"-1697098251","790597811",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"TK25 Blatt 3227/3 - Lüneburger Heide / Eschede",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2335","Aeshna cyanea",14.909906,51.069126,"cdround,gass84","gbif","2328330746","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:25.996+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,30,2019-07-30,NA,"2020-09-02T07:22:25.996+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330746",NA,NA,NA,"-987241181","1994600222",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Wald und Feldflur südwestlich Berzdorfer See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336","Aeshna cyanea",9.119447,49.925804,"cdround,gass84","gbif","2328330760","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:50.605+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,7,26,2019-07-26,NA,"2020-09-02T07:22:50.605+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330760",NA,NA,NA,"-1100477291","-1639286460",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"TK25 Blatt 6020/4 - Main / Niedernberg / Sulzbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2337","Aeshna cyanea",6.943359,49.998692,"cdround,gass84","gbif","2328330779","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:44.141+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,30,2019-07-30,NA,"2020-09-02T07:22:44.141+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330779",NA,NA,NA,"153507715","12870231",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Bereich um/in Neuerburg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2338","Aeshna cyanea",11.019644,49.608398,"cdround,gass84","gbif","2328330781","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:26.704+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,7,27,2019-07-27,NA,"2020-09-02T07:22:26.704+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330781",NA,NA,NA,"-817056973","790597811",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"TK25 Blatt 6332/3 - Mittelfranken / Bubenreuth / Marloffstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2339","Aeshna cyanea",9.873748,52.426762,"cdround,gass84","gbif","2328330782","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:51.347+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,30,2019-07-30,NA,"2020-09-02T07:22:51.347+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330782",NA,NA,NA,"-1711801790","-1510526472",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Altwarmbüchener See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2340","Aeshna cyanea",9.33084,50.202991,"cdround,gass84","gbif","2328330787","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:16.662+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,31,2019-07-31,NA,"2020-09-02T07:22:16.662+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330787",NA,NA,NA,"847354278","-264761682",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"Feuchtgebiet Eschenkar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2341","Aeshna cyanea",7.464633,51.535892,"cdround,gass84","gbif","2328330822","Aeshna cyanea Müller, 1764","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","bb646dff-a905-4403-a49b-6d378c2cf0d9","36cae45c-1983-48be-9cf9-0672c4a60612","DE","BIOCASE","2020-08-27T00:15:12.080+0000","2020-09-02T07:22:44.398+0000",138,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,250,NA,2019,7,29,2019-07-29,NA,"2020-09-02T07:22:44.398+0000",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","Insecta","DE","Germany",NA,NA,NA,NA,NA,"naturgucker","2328330822",NA,NA,NA,"-934880525","1823906953",NA,"naturgucker",NA,NA,NA,NA,NA,NA,NA,NA,"NABU Dortmund Naturgarten und Umgebung",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2342","Aeshna cyanea",14.103487,57.410895,"cdround,gass84","gbif","2328700904","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:15.392+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,50,NA,2019,7,31,2019-07-31,"2019-07-31T14:28:19.000+0000","2020-09-30T07:23:15.392+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Bo Andersson","urn:lsid:artportalen.se:Sighting:79175981",NA,NA,NA,"Artportalen","2328700904",NA,"urn:lsid:artportalen.se:Sighting:79175981","urn:lsid:dyntaxa.se:Taxon:208289","122942701","Bo Andersson",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"gamla soptippen",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Småland","Vaggeryd","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289","free-flying","212","212","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2343","Aeshna cyanea",11.943138,57.691627,"cdround,gass84","gbif","2328805047","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:12.048+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,5,NA,2019,7,27,2019-07-27,"2019-07-31T21:32:12.000+0000","2020-09-30T07:23:12.048+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Conny Palm","urn:lsid:artportalen.se:Sighting:79135217",NA,NA,NA,"Artportalen","2328805047",NA,"urn:lsid:artportalen.se:Sighting:79135217","urn:lsid:dyntaxa.se:Taxon:208289","122951254","Conny Palm",NA,"ArtDatabanken",NA,"12:30:00 - 15:15:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Ödledammen",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae","Patrullerade ständigt.","More information can be obtained from the Data Provider.","Västergötland","Göteborg","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289","free-flying","208","208","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2345","Aeshna cyanea",12.485154,57.894186,"cdround,gass84","gbif","2328902941","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:14.912+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,75,NA,2019,7,28,2019-07-28,"2019-07-31T02:07:50.000+0000","2020-09-30T07:23:14.912+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Hanne Sundin","urn:lsid:artportalen.se:Sighting:79169854",NA,NA,NA,"Artportalen","2328902941",NA,"urn:lsid:artportalen.se:Sighting:79169854","urn:lsid:dyntaxa.se:Taxon:208289","122951999","Hanne Sundin",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Västra Bodarnevägen 11",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Västergötland","Alingsås","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"209","209","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2346","Aeshna cyanea",15.924094,58.572636,"gass84","gbif","2328912810","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:23:11.908+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,25,NA,2019,7,20,2019-07-20,"2019-08-03T16:59:14.000+0000","2020-09-30T07:23:11.908+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Jimmy Alexis","urn:lsid:artportalen.se:Sighting:79224916",NA,NA,NA,"Artportalen","2328912810",NA,"urn:lsid:artportalen.se:Sighting:79224916","urn:lsid:dyntaxa.se:Taxon:208289","122988981","Jimmy Alexis",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Prästgårdsvägen",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Östergötland","Norrköping","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"201","201","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2347","Aeshna cyanea",13.890353,58.307151,"cdround,gass84","gbif","2329000016","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:26:00.283+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,100,NA,2019,7,31,2019-07-31,"2019-07-31T18:01:29.000+0000","2020-09-30T07:26:00.283+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Hilkka Talikka","urn:lsid:artportalen.se:Sighting:79180240",NA,NA,NA,"Artportalen","2329000016",NA,"urn:lsid:artportalen.se:Sighting:79180240","urn:lsid:dyntaxa.se:Taxon:208289","122946275","Hilkka Talikka",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Skövde skjutfält, norra delen",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Västergötland","Skövde","Unvalidated","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289",NA,"212","212","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage","MALE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2348","Aeshna cyanea",14.838066,59.14118,"cdround,gass84","gbif","2329045931","Aeshna cyanea Müller, 1764","38b4c89f-584c-41bb-bd8f-cd1def33e92f","b8323864-602a-4a7d-9127-bb903054e97d","4346b227-ca68-4d54-8a77-909148492e0b","SE","DWC_ARCHIVE","2020-09-30T02:45:11.426+0000","2020-09-30T07:26:02.475+0000",247,"HUMAN_OBSERVATION","PRESENT",1425240,1,54,216,789,4209,1425165,1425240,1425240,"Aeshna cyanea Müller, 1764","Animalia","Arthropoda","Odonata","Aeshnidae","Aeshna","Aeshna cyanea","Aeshna","cyanea","SPECIES","ACCEPTED",NA,10,NA,2019,7,31,2019-07-31,"2019-08-11T08:21:33.000+0000","2020-09-30T07:26:02.475+0000",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Insecta","SE","Sweden","Jan Korslid","urn:lsid:artportalen.se:Sighting:79181091",NA,NA,NA,"Artportalen","2329045931",NA,"urn:lsid:artportalen.se:Sighting:79181091","urn:lsid:dyntaxa.se:Taxon:208289","122947063","Jan Korslid, Britt-Louise Korslid",NA,"ArtDatabanken",NA,"00:00:00 - 00:00:00",NA,NA,NA,"EUROPE","blågrön mosaikslända",NA,"Bro Haberg(Velandaån)",NA,"Biota;Animalia;Arthropoda;Hexapoda;Insecta;Odonata;Anisoptera;Aeshnidae",NA,"More information can be obtained from the Data Provider.","Närke","Lekeberg","Approved based on reporters documentation","Swedish","Occurrence","urn:lsid:dyntaxa.se:Taxon:208289","free-flying","212","212","urn:lsid:swedishlifewatch.se:DataProvider:1","Free usage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
